samples,features,classes,clusters,seed,population_size,point,class,target,model,min_fitness,mean_fitness,fitness_std,max_fitness,accuracy
10,4,2,2,3,1000,0,0,0,MLPClassifier,-0.9396621660031852,-0.5245688968035682,0.2686411310592754,-0.0017140495505207909,1.0
10,4,2,2,3,1000,0,0,1,MLPClassifier,-2.463078850590031,-2.2360880586213927,0.11870599636400964,-2.0398355157434342,1.0
10,4,2,2,3,1000,1,1,0,MLPClassifier,-2.505993163710119,-2.175319268280131,0.18829717416001013,-1.8312393592459273,1.0
10,4,2,2,3,1000,1,1,1,MLPClassifier,-0.695681594928048,-0.39346244098147065,0.18204152611676105,-0.0035914522307178842,1.0
10,4,2,2,3,1000,2,1,0,MLPClassifier,-2.7660937735108897,-1.9646312970024378,0.622890091887558,-0.33681673443119114,1.0
10,4,2,2,3,1000,2,1,1,MLPClassifier,-1.9820186880511466,-1.210171887709234,0.5773204199697792,-0.009150477912894639,1.0
10,4,2,2,3,1000,3,1,0,MLPClassifier,-3.011191645764698,-2.941191130984645,0.0411557118347667,-2.853022819569695,1.0
10,4,2,2,3,1000,3,1,1,MLPClassifier,-0.7499127781925375,-0.41987595958489576,0.21563546096869754,-0.0014191286286737714,1.0
10,4,2,2,3,1000,4,0,0,MLPClassifier,-0.5045554069092324,-0.27059671029821264,0.14113938307082005,-0.0013715802034919289,1.0
10,4,2,2,3,1000,4,0,1,MLPClassifier,-1.1912850328843152,-0.9727965812609837,0.13615303710217647,-0.7218276186088163,1.0
10,4,2,2,3,1000,5,1,0,MLPClassifier,-3.289932358852136,-2.860940841559538,0.30488576531470274,-2.232842659516517,1.0
10,4,2,2,3,1000,5,1,1,MLPClassifier,-1.2687615453809684,-0.6979889599493101,0.3609204658281516,-0.0003148613494332597,1.0
10,4,2,2,3,1000,6,1,0,MLPClassifier,-1.2887828856639936,-1.010718021777599,0.16377632802488032,-0.7317738852036122,1.0
10,4,2,2,3,1000,6,1,1,MLPClassifier,-0.513010122982815,-0.2732234004624261,0.1466598884921042,-0.00029407564115513374,1.0
10,4,2,2,3,1000,7,1,0,MLPClassifier,-2.067334236572026,-1.9054787161974027,0.09151832094965259,-1.7435200241042879,1.0
10,4,2,2,3,1000,7,1,1,MLPClassifier,-0.5277091782075398,-0.28837886479376257,0.14912061040724525,-0.00847133765940633,1.0
10,4,2,2,3,1000,8,0,0,MLPClassifier,-0.6959652859827626,-0.36459277517477473,0.20569779391323456,-0.01528143897421963,1.0
10,4,2,2,3,1000,8,0,1,MLPClassifier,-1.9988881281113682,-1.8365043056576755,0.09512848115651171,-1.6660517323612667,1.0
10,4,2,2,3,1000,9,0,0,MLPClassifier,-0.6130489963821262,-0.3353857465443192,0.16527589419287367,-0.011951315534469042,1.0
10,4,2,2,3,1000,9,0,1,MLPClassifier,-1.6968415717932899,-1.5611290680551484,0.08273185652301523,-1.4011558763029655,1.0
10,4,2,1,0,1000,0,1,0,MLPClassifier,-2.234586327329305,-2.1514715071515806,0.05200186099106801,-2.039443143121109,1.0
10,4,2,1,0,1000,0,1,1,MLPClassifier,-0.6006340920898487,-0.3407705847126829,0.16680523948370016,-0.00039624306789987074,1.0
10,4,2,1,0,1000,1,1,0,MLPClassifier,-2.174284431036626,-2.0550785795237254,0.07426264796113013,-1.8867008773250684,1.0
10,4,2,1,0,1000,1,1,1,MLPClassifier,-0.5690531008813401,-0.30012241804039064,0.15883870567925137,-0.0012703295988190089,1.0
10,4,2,1,0,1000,2,0,0,MLPClassifier,-0.8496855637579268,-0.44760060648183425,0.23796814372472672,-0.0021278854794996027,1.0
10,4,2,1,0,1000,2,0,1,MLPClassifier,-2.4929898676720676,-2.4067196780683515,0.049832980235787375,-2.313322629990958,1.0
10,4,2,1,0,1000,3,1,0,MLPClassifier,-1.9890746108160313,-1.5013422359681576,0.3071866196686074,-0.8251852294032889,1.0
10,4,2,1,0,1000,3,1,1,MLPClassifier,-0.8326431847828993,-0.4651239550404028,0.23021286208212943,-0.011243544017919493,1.0
10,4,2,1,0,1000,4,1,0,MLPClassifier,-2.7677155032666256,-2.6209881997742293,0.0843027868602107,-2.4532459760595198,1.0
10,4,2,1,0,1000,4,1,1,MLPClassifier,-0.6018934078157264,-0.315342914000535,0.16558944506647513,-0.001763241203290855,1.0
10,4,2,1,0,1000,5,1,0,MLPClassifier,-2.293706851054387,-1.890112114040322,0.24805308983042618,-1.2998698412417107,1.0
10,4,2,1,0,1000,5,1,1,MLPClassifier,-0.7573026803516478,-0.3994134441369446,0.21395862402152105,-0.0015208501214997172,1.0
10,4,2,1,0,1000,6,1,0,MLPClassifier,-2.547992592417795,-2.440997400088634,0.06374627019176363,-2.3228971181045637,1.0
10,4,2,1,0,1000,6,1,1,MLPClassifier,-0.45883243343384855,-0.23871597496087138,0.13094438445525022,-0.0008415616273342863,1.0
10,4,2,1,0,1000,7,0,0,MLPClassifier,-1.2477810418659918,-0.7167965511900068,0.3429328283874803,-0.0020635070433118186,1.0
10,4,2,1,0,1000,7,0,1,MLPClassifier,-3.284988158840643,-3.193842452140207,0.05833208836434963,-3.051173236631943,1.0
10,4,2,1,0,1000,8,1,0,MLPClassifier,-2.142655711428111,-1.9187864860635928,0.1292402207810565,-1.6467400695630698,1.0
10,4,2,1,0,1000,8,1,1,MLPClassifier,-1.0326628604498422,-0.5510945422920974,0.2840054806400813,-0.00306035695484308,1.0
10,4,2,1,0,1000,9,1,0,MLPClassifier,-2.3552988928044702,-2.304997001578062,0.029778185486908203,-2.247314902228373,1.0
